User-ID,ISBN,Book-Rating,Book-Title,totalRatingCount,Location,Age
43118,8420465577,7,El Paraiso En La Otra Esquina,2,portugal,24.0
66599,8420465577,8,El Paraiso En La Otra Esquina,2,spain,36.0
39467,8440637128,7,American Psycho- Spanish,2,spain,35.0
81921,8440637128,7,American Psycho- Spanish,2,spain,27.0
259057,8433968963,8,Tombuctu,3,spain,15.0
43645,8433968963,8,Tombuctu,3,spain,33.0
186564,8433968963,8,Tombuctu,3,spain,65.0
259057,9505156642,10,Mafalda in챕dita,3,spain,15.0
164096,9505156642,10,Mafalda in챕dita,3,portugal,29.0
81207,9505156642,9,Mafalda in챕dita,3,portugal,20.0
98428,8420633399,10,Demian,4,spain,23.0
12569,037570440X,10,Memoirs of a Geisha,2,malaysia,22.0
89207,037570440X,10,Memoirs of a Geisha,2,unitedkingdom,26.0
67547,038533656X,4,Apocalipstick,9,usa,42.0
115120,038533656X,8,Apocalipstick,9,usa,29.0
95359,038533656X,6,Apocalipstick,9,usa,33.0
25409,038533656X,7,Apocalipstick,9,usa,31.0
105979,038533656X,3,Apocalipstick,9,usa,26.0
8067,038533656X,10,Apocalipstick,9,usa,26.0
208668,038533656X,8,Apocalipstick,9,usa,59.0
76818,038533656X,3,Apocalipstick,9,usa,49.0
177233,038533656X,8,Apocalipstick,9,usa,23.0
7346,042518403X,6,A Murderous Yarn (Needlecraft Mysteries),3,usa,49.0
156150,042518403X,6,A Murderous Yarn (Needlecraft Mysteries),3,usa,36.0
240219,042518403X,9,A Murderous Yarn (Needlecraft Mysteries),3,usa,38.0
88793,1400032644,8,The Diary of an American Au Pair: A Novel,3,usa,25.0
213708,1400032644,8,The Diary of an American Au Pair: A Novel,3,usa,36.0
155376,1400032644,8,The Diary of an American Au Pair: A Novel,3,usa,20.0
13552,055329783X,5,A Whole New Light,3,usa,32.0
114368,055329783X,5,A Whole New Light,3,usa,33.0
264082,055329783X,7,A Whole New Light,3,usa,42.0
72352,1551668289,7,Looking For Laura,3,spain,49.0
5582,1551668289,4,Looking For Laura,3,usa,26.0
250192,1551668289,9,Looking For Laura,3,unitedkingdom,25.0
32773,078688939X,3,Dirty Jokes and Beer : Stories of the Unrefined,14,usa,28.0
49460,078688939X,7,Dirty Jokes and Beer : Stories of the Unrefined,14,usa,37.0
246513,078688939X,7,Dirty Jokes and Beer : Stories of the Unrefined,14,usa,23.0
95359,078688939X,7,Dirty Jokes and Beer : Stories of the Unrefined,14,usa,33.0
201674,078688939X,6,Dirty Jokes and Beer : Stories of the Unrefined,14,usa,28.0
98758,078688939X,8,Dirty Jokes and Beer : Stories of the Unrefined,14,canada,25.0
249791,078688939X,5,Dirty Jokes and Beer : Stories of the Unrefined,14,usa,38.0
93358,078688939X,7,Dirty Jokes and Beer : Stories of the Unrefined,14,usa,52.0
215986,078688939X,5,Dirty Jokes and Beer : Stories of the Unrefined,14,usa,28.0
207782,074342347X,7,The Wildflowers (omnibus) : Misty--Star--Jade--Cat (Wildflowers (Paperback)),4,usa,28.0
161974,074342347X,7,The Wildflowers (omnibus) : Misty--Star--Jade--Cat (Wildflowers (Paperback)),4,usa,25.0
213641,074342347X,7,The Wildflowers (omnibus) : Misty--Star--Jade--Cat (Wildflowers (Paperback)),4,usa,37.0
270352,074342347X,4,The Wildflowers (omnibus) : Misty--Star--Jade--Cat (Wildflowers (Paperback)),4,usa,31.0
78783,1862044201,6,The Most Important Lessons in Life: Letters to a Young Girl,2,usa,49.0
10819,1862044201,7,The Most Important Lessons in Life: Letters to a Young Girl,2,usa,27.0
204457,055309999X,8,The Main Corpse,5,usa,55.0
174062,055309999X,10,The Main Corpse,5,usa,38.0
268751,055309999X,8,The Main Corpse,5,usa,34.0
177091,055309999X,8,The Main Corpse,5,usa,36.0
40922,055309999X,6,The Main Corpse,5,usa,53.0
240144,067003021X,8,Aunt Dimity: Detective (Aunt Dimity (Hardcover)),2,usa,34.0
199857,067003021X,9,Aunt Dimity: Detective (Aunt Dimity (Hardcover)),2,canada,66.0
262399,074340341X,5,A Season in the Highlands,3,usa,48.0
44845,074340341X,8,A Season in the Highlands,3,usa,29.0
168387,074340341X,5,A Season in the Highlands,3,australia,32.0
51883,037371128X,10,The Secret Daughter  (Raising Cane),4,usa,31.0
45113,037371128X,10,The Secret Daughter  (Raising Cane),4,usa,34.0
141902,037371128X,10,The Secret Daughter  (Raising Cane),4,usa,51.0
265403,037371128X,4,The Secret Daughter  (Raising Cane),4,usa,35.0
25409,1581822871,10,Skeleton Crew: A Lindsay Chamberlain Novel,2,usa,31.0
223566,1581822871,9,Skeleton Crew: A Lindsay Chamberlain Novel,2,usa,29.0
139913,1551665999,8,Driving Lessons (Mira),3,usa,54.0
156467,1551665999,8,Driving Lessons (Mira),3,usa,38.0
204167,1551665999,5,Driving Lessons (Mira),3,usa,30.0
78783,1573228230,9,Sleeping Arrangements,3,usa,49.0
52584,1573228230,9,Sleeping Arrangements,3,usa,45.0
53590,1573228230,8,Sleeping Arrangements,3,switzerland,40.0
28591,031298460X,9,Complete Abandon,3,usa,33.0
176667,031298460X,5,Complete Abandon,3,usa,23.0
261998,031298460X,7,Complete Abandon,3,usa,28.0
125774,1551664917,7,Charm School,6,iran,36.0
210035,1551664917,9,Charm School,6,usa,24.0
273113,1551664917,5,Charm School,6,usa,18.0
234359,055380300X,8,Sense of Evil,2,usa,35.0
36673,055380300X,7,Sense of Evil,2,usa,48.0
78783,1572970065,6,Wisdom from the Walls,2,usa,49.0
275970,1572970065,6,Wisdom from the Walls,2,usa,46.0
85656,1557733856,8,A New Leash on Death,3,usa,41.0
159858,1557733856,8,A New Leash on Death,3,usa,37.0
47609,1557733856,10,A New Leash on Death,3,usa,34.0
95991,055326477X,8,The Secret Adversary,2,usa,28.0
96744,055326477X,10,The Secret Adversary,2,spain,34.0
236959,078688813X,8,Cosbyology : Essays and Observations From the Doctor of Comedy,2,usa,35.0
232964,078688813X,6,Cosbyology : Essays and Observations From the Doctor of Comedy,2,usa,44.0
176214,1575665735,5,What You Wish for,3,usa,34.0
212467,1582292051,7,"Humor for a Woman's Heart: Stories, Quips, and Quotes to Lift the Heart",2,usa,62.0
251256,1582292051,6,"Humor for a Woman's Heart: Stories, Quips, and Quotes to Lift the Heart",2,usa,49.0
94985,8445071408,8,El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish)),8,spain,39.0
179939,8445071408,9,El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish)),8,spain,27.0
192895,8445071408,8,El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish)),8,mexico,23.0
136905,8445071408,10,El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish)),8,spain,25.0
151420,8445071408,10,El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish)),8,spain,22.0
194864,8445071408,8,El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish)),8,spain,26.0
243338,8445071408,8,El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish)),8,spain,27.0
264117,8445071408,8,El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish)),8,spain,35.0
206301,8495501651,7,"Circulo Magico, El - Bolsillo",4,spain,31.0
151420,8495501651,8,"Circulo Magico, El - Bolsillo",4,spain,22.0
14164,8495501651,7,"Circulo Magico, El - Bolsillo",4,spain,53.0
72169,8495501651,7,"Circulo Magico, El - Bolsillo",4,spain,25.0
94985,8445071416,8,El Hobbit,16,spain,39.0
134434,8445071416,7,El Hobbit,16,spain,25.0
38281,8445071416,8,El Hobbit,16,spain,33.0
158627,8445071416,10,El Hobbit,16,spain,32.0
179939,8445071416,10,El Hobbit,16,spain,27.0
182367,8445071416,7,El Hobbit,16,spain,18.0
105840,8445071416,7,El Hobbit,16,spain,19.0
96744,8445071416,10,El Hobbit,16,spain,34.0
105476,8445071416,8,El Hobbit,16,spain,22.0
134556,8445071416,10,El Hobbit,16,spain,28.0
229501,8445071416,8,El Hobbit,16,spain,20.0
151420,8445071416,9,El Hobbit,16,spain,22.0
190169,8445071416,10,El Hobbit,16,spain,37.0
94985,8495359537,9,Sin Destino,5,spain,39.0
206301,8495359537,7,Sin Destino,5,spain,31.0
222906,8495359537,10,Sin Destino,5,spain,30.0
94242,8495359537,7,Sin Destino,5,spain,28.0
187333,8495359537,8,Sin Destino,5,spain,33.0
94985,8445071394,7,El Silmarillion,4,spain,39.0
38281,8445071394,7,El Silmarillion,4,spain,33.0
105476,8445071394,10,El Silmarillion,4,spain,22.0
151420,8445071394,10,El Silmarillion,4,spain,22.0
94985,8466301623,8,Memorial del Convento,3,spain,39.0
77039,8466301623,8,Memorial del Convento,3,spain,35.0
75231,8466301623,6,Memorial del Convento,3,spain,56.0
52673,9681500954,10,Lobo estepario,3,spain,26.0
130615,9681500954,8,Lobo estepario,3,spain,35.0
73829,9681500954,7,Lobo estepario,3,spain,36.0
94985,046087294X,10,Mansfield Park (Everyman Paperback Classics),2,spain,39.0
56271,046087294X,8,Mansfield Park (Everyman Paperback Classics),2,unitedkingdom,22.0
94985,067972477X,9,"I, Claudius : From the Autobiography of Tiberius Claudius, Born 10 B.C., Murdered and Deified A.D. 54 (Vintage International)",3,spain,39.0
60244,067972477X,10,"I, Claudius : From the Autobiography of Tiberius Claudius, Born 10 B.C., Murdered and Deified A.D. 54 (Vintage International)",3,usa,47.0
114988,067972477X,7,"I, Claudius : From the Autobiography of Tiberius Claudius, Born 10 B.C., Murdered and Deified A.D. 54 (Vintage International)",3,usa,37.0
94985,055376196X,8,Dancing in the Light,2,spain,39.0
94985,8420646016,7,LA Mortaja,3,spain,39.0
225659,8420646016,8,LA Mortaja,3,spain,35.0
192243,8420646016,7,LA Mortaja,3,spain,39.0
94985,9505118031,8,El Hombre Duplicado,2,spain,39.0
104399,1562826468,10,Winnie the Pooh's Bedtime Stories,3,usa,29.0
51883,1562826468,10,Winnie the Pooh's Bedtime Stories,3,usa,31.0
277203,1562826468,9,Winnie the Pooh's Bedtime Stories,3,usa,8.0
104399,1566195918,10,Black Beauty,2,usa,29.0
136491,1566195918,10,Black Beauty,2,usa,18.0
104399,043922005X,10,Welcome to Birdwell Island (Clifford's Big Ideas),2,usa,29.0
185233,043922005X,5,Welcome to Birdwell Island (Clifford's Big Ideas),2,usa,31.0
231210,1573221856,6,High Maintenance,5,usa,44.0
43910,1573221856,7,High Maintenance,5,usa,43.0
277195,1573221856,10,High Maintenance,5,usa,54.0
29526,1573221856,8,High Maintenance,5,usa,26.0
235282,1573221856,7,High Maintenance,5,usa,43.0
1435,1573221775,4,My Dream of You,7,usa,36.0
182414,1573221775,10,My Dream of You,7,usa,25.0
85757,1573221775,7,My Dream of You,7,usa,40.0
85367,034537522X,10,The Book of Lost Tales 2 (The History of Middle-Earth - Volume 2),3,usa,17.0
169682,034537522X,5,The Book of Lost Tales 2 (The History of Middle-Earth - Volume 2),3,usa,26.0
98356,034537522X,6,The Book of Lost Tales 2 (The History of Middle-Earth - Volume 2),3,usa,45.0
101851,067166929X,5,"The Peacekeepers (Star Trek: The Next Generation, Book 2)",2,usa,29.0
144241,067166929X,7,"The Peacekeepers (Star Trek: The Next Generation, Book 2)",2,usa,33.0
114414,000712855X,9,Looking for Andrew McCarthy,2,usa,27.0
100088,000712855X,9,Looking for Andrew McCarthy,2,unitedkingdom,26.0
234359,1551667061,5,Where The Road Ends,2,usa,35.0
88677,1551667061,5,Where The Road Ends,2,canada,44.0
114414,1562470345,10,"Felicity Saves the Day: A Summer Story (American Girls Collection (Paper), Book 5)",2,usa,27.0
227447,1562470345,10,"Felicity Saves the Day: A Summer Story (American Girls Collection (Paper), Book 5)",2,usa,38.0
275970,1886411077,6,Internet for Cats,2,usa,46.0
253403,1886411077,5,Internet for Cats,2,australia,29.0
129851,1858284147,9,The Rough Guide to Toronto,2,usa,35.0
171118,1858284147,6,The Rough Guide to Toronto,2,canada,47.0
129851,1559703962,9,Eureka Street : A Novel of Ireland Like No Other,2,usa,35.0
15408,1559703962,10,Eureka Street : A Novel of Ireland Like No Other,2,usa,34.0
129851,1582403589,6,The Walking Dead: Days Gone Bye,2,usa,35.0
86392,1582403589,10,The Walking Dead: Days Gone Bye,2,canada,25.0
129851,1560242876,7,The Honest Herbal: A Sensible Guide to the Use of Herbs and Related Remedies,2,usa,35.0
88229,1560242876,10,The Honest Herbal: A Sensible Guide to the Use of Herbs and Related Remedies,2,usa,44.0
52199,067942573X,10,Taltos: Lives of the Mayfair Witches,8,usa,47.0
13552,067942573X,8,Taltos: Lives of the Mayfair Witches,8,usa,32.0
129716,067942573X,8,Taltos: Lives of the Mayfair Witches,8,usa,30.0
212252,067942573X,10,Taltos: Lives of the Mayfair Witches,8,usa,41.0
114368,067942573X,5,Taltos: Lives of the Mayfair Witches,8,usa,33.0
110483,067942573X,9,Taltos: Lives of the Mayfair Witches,8,canada,30.0
103304,067942573X,9,Taltos: Lives of the Mayfair Witches,8,usa,44.0
58142,067942573X,8,Taltos: Lives of the Mayfair Witches,8,usa,43.0
232964,067178501X,6,PALMISTRY : HOW TO CHART THE LINES OF YOUR LIFE,4,usa,44.0
118533,067178501X,10,PALMISTRY : HOW TO CHART THE LINES OF YOUR LIFE,4,usa,37.0
171295,067178501X,8,PALMISTRY : HOW TO CHART THE LINES OF YOUR LIFE,4,usa,27.0
242465,067178501X,10,PALMISTRY : HOW TO CHART THE LINES OF YOUR LIFE,4,usa,36.0
143253,039914112X,10,The Rapture of Canaan (Oprah's Book Club (Hardcover)),5,usa,27.0
206563,039914112X,10,The Rapture of Canaan (Oprah's Book Club (Hardcover)),5,usa,45.0
136205,039914112X,8,The Rapture of Canaan (Oprah's Book Club (Hardcover)),5,usa,39.0
154070,039914112X,8,The Rapture of Canaan (Oprah's Book Club (Hardcover)),5,usa,38.0
27472,039914112X,9,The Rapture of Canaan (Oprah's Book Club (Hardcover)),5,usa,41.0
170947,1556618786,10,Return to Harmony,2,usa,35.0
29905,1556618786,7,Return to Harmony,2,usa,33.0
194646,014032495X,6,"Roll of Thunder, Hear My Cry (Plus S.)",4,unitedkingdom,50.0
96679,014032495X,10,"Roll of Thunder, Hear My Cry (Plus S.)",4,australia,27.0
44296,014032495X,9,"Roll of Thunder, Hear My Cry (Plus S.)",4,australia,26.0
100088,014032495X,9,"Roll of Thunder, Hear My Cry (Plus S.)",4,unitedkingdom,26.0
104113,1401901204,7,Contacting Your Spirit Guide (Book w/CD),3,usa,24.0
118533,1401901204,5,Contacting Your Spirit Guide (Book w/CD),3,usa,37.0
155916,1401901204,10,Contacting Your Spirit Guide (Book w/CD),3,australia,27.0
185233,084310676X,5,Wee Sing Sing/Fing Book,2,usa,31.0
143163,084310676X,10,Wee Sing Sing/Fing Book,2,usa,26.0
162886,038550098X,3,Last of the Amazons : A Novel,2,portugal,29.0
10560,038550098X,8,Last of the Amazons : A Novel,2,usa,27.0
277427,1564403963,9,How to Start a Home-Based Writing Business,2,usa,48.0
231993,1573227889,7,Tipping the Velvet,11,usa,26.0
204864,1573227889,10,Tipping the Velvet,11,usa,47.0
196077,1573227889,8,Tipping the Velvet,11,usa,28.0
195694,1573227889,8,Tipping the Velvet,11,usa,29.0
114988,1573227889,7,Tipping the Velvet,11,usa,37.0
246156,1573227889,8,Tipping the Velvet,11,unitedkingdom,32.0
142524,1573227889,8,Tipping the Velvet,11,usa,36.0
239594,1573227889,7,Tipping the Velvet,11,belgium,28.0
277711,1573227889,10,Tipping the Velvet,11,germany,34.0
88620,1573227889,8,Tipping the Velvet,11,netherlands,27.0
11993,1556612257,7,A Woman Named Damaris (Women of the West),4,usa,37.0
197659,1556612257,6,A Woman Named Damaris (Women of the West),4,usa,49.0
63394,1556612257,5,A Woman Named Damaris (Women of the West),4,usa,22.0
278221,1556612257,10,A Woman Named Damaris (Women of the West),4,canada,32.0
174304,8420646113,6,El Fantasma De Canterville,4,usa,26.0
214920,8420646113,10,El Fantasma De Canterville,4,spain,35.0
179624,8420646113,7,El Fantasma De Canterville,4,spain,31.0
155769,8420646113,8,El Fantasma De Canterville,4,spain,24.0
174304,039575514X,8,My Antonia,4,usa,26.0
28523,039575514X,10,My Antonia,4,usa,24.0
132375,039575514X,10,My Antonia,4,usa,58.0
98440,039575514X,10,My Antonia,4,usa,17.0
264031,1573225126,8,Prozac Nation: Young and Depressed in America : A Memoir,11,usa,34.0
8253,1573225126,10,Prozac Nation: Young and Depressed in America : A Memoir,11,usa,26.0
258938,1573225126,7,Prozac Nation: Young and Depressed in America : A Memoir,11,usa,27.0
68256,1573225126,4,Prozac Nation: Young and Depressed in America : A Memoir,11,usa,28.0
81298,1573225126,8,Prozac Nation: Young and Depressed in America : A Memoir,11,usa,20.0
93092,1573225126,6,Prozac Nation: Young and Depressed in America : A Memoir,11,canada,22.0
236955,1573225126,4,Prozac Nation: Young and Depressed in America : A Memoir,11,usa,41.0
388,1573225126,5,Prozac Nation: Young and Depressed in America : A Memoir,11,usa,35.0
248477,1573225126,9,Prozac Nation: Young and Depressed in America : A Memoir,11,usa,17.0
253871,1573225126,10,Prozac Nation: Young and Depressed in America : A Memoir,11,usa,26.0
130847,1573225126,10,Prozac Nation: Young and Depressed in America : A Memoir,11,usa,35.0
2766,071483839X,10,Portraits (Contemporary Artists.),2,usa,42.0
203506,071483839X,10,Portraits (Contemporary Artists.),2,usa,18.0
66942,1558747699,8,Chicken Soup for the Writer's Soul : Stories to Open the Heart and Rekindle the Spirit of Writers (Chicken Soup for the Soul),6,malaysia,31.0
212467,1558747699,5,Chicken Soup for the Writer's Soul : Stories to Open the Heart and Rekindle the Spirit of Writers (Chicken Soup for the Soul),6,usa,62.0
93363,1558747699,6,Chicken Soup for the Writer's Soul : Stories to Open the Heart and Rekindle the Spirit of Writers (Chicken Soup for the Soul),6,usa,30.0
211919,1558747699,9,Chicken Soup for the Writer's Soul : Stories to Open the Heart and Rekindle the Spirit of Writers (Chicken Soup for the Soul),6,usa,38.0
208141,1558747699,10,Chicken Soup for the Writer's Soul : Stories to Open the Heart and Rekindle the Spirit of Writers (Chicken Soup for the Soul),6,usa,46.0
247129,1558747699,8,Chicken Soup for the Writer's Soul : Stories to Open the Heart and Rekindle the Spirit of Writers (Chicken Soup for the Soul),6,malaysia,26.0
185233,1558747966,5,Chicken Soup for the Expectant Mother's Soul,3,usa,31.0
160558,1558747966,9,Chicken Soup for the Expectant Mother's Soul,3,usa,28.0
251140,1558747966,9,Chicken Soup for the Expectant Mother's Soul,3,usa,25.0
21370,068483183X,6,TOUCHED WITH FIRE: Manic Depressive Illness and the Artistic Temperament,4,usa,36.0
207494,068483183X,5,TOUCHED WITH FIRE: Manic Depressive Illness and the Artistic Temperament,4,usa,42.0
5582,068483183X,9,TOUCHED WITH FIRE: Manic Depressive Illness and the Artistic Temperament,4,usa,26.0
225199,068483183X,10,TOUCHED WITH FIRE: Manic Depressive Illness and the Artistic Temperament,4,canada,54.0
229329,052594527X,10,Girl With a Pearl Earring,8,switzerland,56.0
22625,052594527X,10,Girl With a Pearl Earring,8,usa,54.0
197775,052594527X,10,Girl With a Pearl Earring,8,romania,21.0
230030,052594527X,8,Girl With a Pearl Earring,8,usa,36.0
29526,052594527X,10,Girl With a Pearl Earring,8,usa,26.0
53392,052594527X,10,Girl With a Pearl Earring,8,usa,34.0
137688,052594527X,7,Girl With a Pearl Earring,8,usa,46.0
62464,052594527X,10,Girl With a Pearl Earring,8,usa,26.0
28523,067172262X,10,Hamlet,14,usa,24.0
32773,067172262X,10,Hamlet,14,usa,28.0
242083,067172262X,10,Hamlet,14,usa,24.0
260897,067172262X,10,Hamlet,14,usa,25.0
23571,067172262X,10,Hamlet,14,usa,41.0
19664,067172262X,8,Hamlet,14,usa,19.0
200643,067172262X,7,Hamlet,14,usa,21.0
37644,067172262X,10,Hamlet,14,usa,18.0
37874,067172262X,10,Hamlet,14,usa,43.0
62958,067172262X,10,Hamlet,14,usa,23.0
132522,067172262X,10,Hamlet,14,usa,20.0
212628,067172262X,7,Hamlet,14,usa,36.0
174304,1557832307,8,Cyrano De Bergerac,4,usa,26.0
76626,1557832307,9,Cyrano De Bergerac,4,unitedkingdom,38.0
12100,1557832307,9,Cyrano De Bergerac,4,philippines,26.0
22625,1559360615,10,Angels in America: Millennium Approaches (Angels in America),5,usa,54.0
272715,1559360615,10,Angels in America: Millennium Approaches (Angels in America),5,spain,31.0
110934,1559360615,9,Angels in America: Millennium Approaches (Angels in America),5,usa,46.0
16634,1559360615,9,Angels in America: Millennium Approaches (Angels in America),5,usa,42.0
186762,1559360615,7,Angels in America: Millennium Approaches (Angels in America),5,usa,18.0
174304,067352390X,5,No Common Power: Understanding International Relations (3rd Edition),2,usa,26.0
23872,067352390X,5,No Common Power: Understanding International Relations (3rd Edition),2,usa,22.0
174304,1562800868,7,The First Time Ever: Love Stories by Naiad Press Authors,2,usa,26.0
24194,1562800868,8,The First Time Ever: Love Stories by Naiad Press Authors,2,usa,20.0
95359,074321689X,4,Call Me Crazy : A Memoir (Lisa Drew Books (Hardcover)),2,usa,33.0
167327,074321689X,8,Call Me Crazy : A Memoir (Lisa Drew Books (Hardcover)),2,germany,29.0
174304,1893010023,7,High Times Presents Paul Krassner's Pot Stories for the Soul,3,usa,26.0
101851,1893010023,8,High Times Presents Paul Krassner's Pot Stories for the Soul,3,usa,29.0
56959,1893010023,10,High Times Presents Paul Krassner's Pot Stories for the Soul,3,usa,52.0
174304,1885171277,7,Breasts: Our Most Public Private Parts,4,usa,26.0
56447,1885171277,7,Breasts: Our Most Public Private Parts,4,usa,22.0
211344,1885171277,8,Breasts: Our Most Public Private Parts,4,usa,32.0
127233,1885171277,6,Breasts: Our Most Public Private Parts,4,usa,29.0
229329,055357535X,10,The Stories of Eva Luna,6,switzerland,56.0
80538,055357535X,10,The Stories of Eva Luna,6,portugal,32.0
100815,055357535X,6,The Stories of Eva Luna,6,canada,30.0
189855,055357535X,9,The Stories of Eva Luna,6,usa,33.0
119858,055357535X,10,The Stories of Eva Luna,6,usa,53.0
211152,055357535X,5,The Stories of Eva Luna,6,usa,33.0
174304,2253005673,9,Cyrano De Bergerac,4,usa,26.0
85526,055321375X,7,The Yellow Wallpaper and Other Writings,2,canada,36.0
189115,055321375X,10,The Yellow Wallpaper and Other Writings,2,usa,28.0
155769,8420646199,8,Crimenes De Calle Morgue/Murders of the Rue Morgue,3,spain,24.0
129255,8420646199,8,Crimenes De Calle Morgue/Murders of the Rue Morgue,3,spain,20.0
181913,8420646199,6,Crimenes De Calle Morgue/Murders of the Rue Morgue,3,spain,30.0
185233,030702024X,5,Chipmunks ABC,2,usa,31.0
277639,030702024X,8,Chipmunks ABC,2,usa,48.0
48995,039914739X,5,Isle of Dogs,9,usa,44.0
63854,039914739X,3,Isle of Dogs,9,canada,45.0
269557,039914739X,3,Isle of Dogs,9,usa,40.0
113531,039914739X,6,Isle of Dogs,9,usa,63.0
66680,039914739X,5,Isle of Dogs,9,usa,67.0
26535,039914739X,5,Isle of Dogs,9,usa,41.0
98547,039914739X,7,Isle of Dogs,9,usa,43.0
268691,039914739X,8,Isle of Dogs,9,usa,37.0
185233,1878257528,5,"Stop! the Watch: A Book of Everyday, Ordinary, Anybody Olympics",2,usa,31.0
113955,1878257528,8,"Stop! the Watch: A Book of Everyday, Ordinary, Anybody Olympics",2,usa,16.0
249958,1562470752,10,Meet Addy: An American Girl (American Girls Collection (Paper)),3,usa,12.0
99955,1562470752,7,Meet Addy: An American Girl (American Girls Collection (Paper)),3,usa,14.0
174062,1562470752,8,Meet Addy: An American Girl (American Girls Collection (Paper)),3,usa,38.0
32773,044809505X,9,"The Secret of Shadow Ranch (Nancy Drew Mystery Stories, No 5)",4,usa,28.0
114868,044809505X,10,"The Secret of Shadow Ranch (Nancy Drew Mystery Stories, No 5)",4,canada,31.0
119575,044809505X,10,"The Secret of Shadow Ranch (Nancy Drew Mystery Stories, No 5)",4,canada,30.0
159834,044809505X,9,"The Secret of Shadow Ranch (Nancy Drew Mystery Stories, No 5)",4,usa,19.0
128696,1583224890,8,09월 11일,11,unitedkingdom,34.0
192665,1583224890,10,09월 11일,11,usa,47.0
23571,1583224890,8,09월 11일,11,usa,41.0
115435,1583224890,8,09월 11일,11,usa,30.0
275970,1583224890,10,09월 11일,11,usa,46.0
181165,1583224890,8,09월 11일,11,usa,39.0
262569,1583224890,10,09월 11일,11,usa,26.0
46003,1583224890,10,09월 11일,11,usa,27.0
28735,1583224890,8,09월 11일,11,germany,58.0
70791,1583224890,5,09월 11일,11,usa,37.0
252510,1583224890,10,09월 11일,11,germany,1.0
185233,038533446X,6,Lost Girls,2,usa,31.0
9660,038533446X,7,Lost Girls,2,usa,35.0
148744,059050214X,8,"A Journey to the New World: The Diary of Remember Patience Whipple, Mayflower, 1620 (Dear America Series)",4,usa,67.0
153662,059050214X,9,"A Journey to the New World: The Diary of Remember Patience Whipple, Mayflower, 1620 (Dear America Series)",4,usa,44.0
99955,059050214X,9,"A Journey to the New World: The Diary of Remember Patience Whipple, Mayflower, 1620 (Dear America Series)",4,usa,14.0
192710,059050214X,5,"A Journey to the New World: The Diary of Remember Patience Whipple, Mayflower, 1620 (Dear America Series)",4,usa,53.0
247447,1551660202,8,Last Honest Woman,6,usa,19.0
123883,1551660202,5,Last Honest Woman,6,usa,18.0
216012,1551660202,8,Last Honest Woman,6,usa,34.0
244662,1551660202,8,Last Honest Woman,6,canada,29.0
122793,078688598X,10,Relationship Rescue,3,canada,46.0
171118,078688598X,5,Relationship Rescue,3,canada,47.0
266283,078688598X,9,Relationship Rescue,3,usa,62.0
23872,067003116X,10,Report from Ground Zero: The Story of the Rescue Efforts at the World Trade Center,4,usa,22.0
159033,067003116X,9,Report from Ground Zero: The Story of the Rescue Efforts at the World Trade Center,4,usa,46.0
227520,067003116X,10,Report from Ground Zero: The Story of the Rescue Efforts at the World Trade Center,4,usa,33.0
184348,067003116X,8,Report from Ground Zero: The Story of the Rescue Efforts at the World Trade Center,4,usa,44.0
100264,055310523X,9,Miracle Cure,2,usa,37.0
192428,055310523X,7,Miracle Cure,2,usa,34.0
185233,030712634X,5,"Oh, Bother! Someone's Baby-Sitting! (Golden Look-Look Book)",3,usa,31.0
201017,030712634X,8,"Oh, Bother! Someone's Baby-Sitting! (Golden Look-Look Book)",3,usa,36.0
32110,030712634X,10,"Oh, Bother! Someone's Baby-Sitting! (Golden Look-Look Book)",3,usa,29.0
117384,1557482640,9,365 Read-Aloud Bedtime Bible Stories,4,unknown,29.0
136306,1557482640,8,365 Read-Aloud Bedtime Bible Stories,4,usa,39.0
148798,1557482640,10,365 Read-Aloud Bedtime Bible Stories,4,usa,54.0
141902,1557482640,10,365 Read-Aloud Bedtime Bible Stories,4,usa,51.0
185233,030712763X,5,A Very Special Critter (A Golden Look-Look Book),3,usa,31.0
138441,030712763X,9,A Very Special Critter (A Golden Look-Look Book),3,usa,34.0
123608,030712763X,6,A Very Special Critter (A Golden Look-Look Book),3,usa,17.0
111947,1590520858,8,So You're Thinking About Homeschooling: Fifteen Families Show How You Can Do It,2,usa,30.0
266865,1590520858,7,So You're Thinking About Homeschooling: Fifteen Families Show How You Can Do It,2,usa,33.0
185233,039483013X,5,The Berenstain Bears and the In-Crowd (First Time Books),2,usa,31.0
230522,039483013X,8,The Berenstain Bears and the In-Crowd (First Time Books),2,usa,52.0
269566,039488051X,4,The Christmas Story with Ruth J. Morehead's Holly Babes (Picturebacks),2,usa,9.0
39353,039488051X,7,The Christmas Story with Ruth J. Morehead's Holly Babes (Picturebacks),2,canada,11.0
48494,1402521154,10,The Lovely Bones,2,usa,51.0
207563,1402521154,8,The Lovely Bones,2,usa,29.0
